experiment_name,plate,chem_id,frag_id,core_id,lib_plate_id,lib_well,batch,molecule_name,batch_name,cell_line,cell_library,gene_symbol,reporter,protein_reporter,channel,pos_control,neg_control,screening,compound_class,n_doses,chem_min,chem_max,chem_min_raw,chem_max_raw,ec05,conc_at_max_activity,conc_at_pos_ctrl_ec05_activity,conc_at_pos_ctrl_ec50_activity,conc_at_05_activity,activity_status,rollover_status,saturation_status,direction,drc_curve,drc_curve_no_ctrls,emin_estimate,emin_std_error,emin_ci_lower,emin_ci_upper,emax_estimate,emax_std_error,emax_ci_lower,emax_ci_upper,slope_estimate,slope_std_error,slope_ci_lower,slope_ci_upper,ec50_estimate,ec50_std_error,ec50_ci_lower,ec50_ci_upper,emin_vs_pos_ctrl_estimate,emin_vs_pos_ctrl_std_error,emin_vs_pos_ctrl_ci_lower,emin_vs_pos_ctrl_ci_upper,emax_vs_pos_ctrl_estimate,emax_vs_pos_ctrl_std_error,emax_vs_pos_ctrl_ci_lower,emax_vs_pos_ctrl_ci_upper,max_pred_vs_pos_ctrl_estimate,max_pred_vs_pos_ctrl_std_error,max_pred_vs_pos_ctrl_ci_lower,max_pred_vs_pos_ctrl_ci_upper,ec50_clean,ec50_group,status,qc_flag_primary,qc_flag,version
OPA_PXR-048,Plate02,OCNT-2469051||NA|NA|TL-001,OCNT-2469051,,NA,NA,TL-001,OCNT-2469051,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.90463477462391,4.94966278635627e-05,-6.75827291178463,-4.86693277992971,-6.75827291178463,YES,NO,NO,UP,OCNT-2469051-TL-001_c6385.png,OCNT-2469051-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,368535.480451474,67285.4961242385,304094.149530583,546122.827400113,0.772568411556422,0.0560973564542001,0.710089990168054,0.920755951478762,-5.241515905,0.214018726344887,-5.5343295,-4.7258155,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.800258432160364,0.201569121324915,0.605598123742276,1.33365101007435,0.566870893133839,0.0532528986357682,0.458938930865506,0.663378337268705,-5.241515905,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469065||NA|NA|TL-001,OCNT-2469065,,NA,NA,TL-001,OCNT-2469065,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.37561247045726,4.94966278635627e-05,-6.35041486351914,-4.65586973078199,-6.35041486351914,YES,NO,NO,UP,OCNT-2469065-TL-001_c6385.png,OCNT-2469065-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,423805.9336809,53182.9301469995,338299.45288768,540921.034094176,0.777423117899567,0.0627242484888514,0.709651553623365,0.936919339298941,-4.7211215625,0.175118040454308,-5.05158825,-4.37703775,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.965507518770477,0.159773861278586,0.708413141323504,1.32666338622394,0.641266258080507,0.0449716583830325,0.558139311425577,0.736112815306223,-4.7211215625,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469071||NA|NA|TL-001,OCNT-2469071,,NA,NA,TL-001,OCNT-2469071,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-7.33825372383771,2.89070196358523e-05,-7.50597988867938,-5.97523395395252,-7.50597988867938,YES,YES,NO,UP,OCNT-2469071-TL-001_c6385.png,OCNT-2469071-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,546915.995866398,41740.4943768334,472519.093707496,633526.990035078,0.780882339500789,0.0559280403493735,0.710332770862758,0.923915056848503,-5.6928044525,0.117391296659007,-5.923571,-5.46730225,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.33373115059294,0.126822800047582,1.10615525627591,1.5975326513812,1.13626380387474,0.0767902011239456,0.995783090457195,1.29511663536767,-5.6928044525,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2318616||NA|NA|TL-001,OCNT-2318616,,NA,NA,TL-001,OCNT-2318616,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.93084909807641,1.25857643675987e-05,-6.79596749174691,-5.75219428380334,-6.79596749174691,YES,YES,YES,UP,OCNT-2318616-TL-001_c6385.png,OCNT-2318616-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,311793.650035644,9764.85496048298,295444.855295122,334261.275857209,1.60706167734745,0.184525352910337,1.28324221225195,2.02256665824983,-6.12477456,0.0556642117389938,-6.22474575,-6.00693875,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.630529884345694,0.0310647526600519,0.577467507967069,0.700412889619459,0.610847093901252,0.0281683803427304,0.558373656303023,0.671107925323594,-6.12477456,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469118||NA|NA|TL-001,OCNT-2469118,,NA,NA,TL-001,OCNT-2469118,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.42546470218224,4.94966278635627e-05,-5.47729836378382,-3.78504961324841,-5.47729836378382,YES,NO,NO,UP,OCNT-2469118-TL-001_c6385.png,OCNT-2469118-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,491584.454609497,161739.851073483,310089.29501997,892077.80135293,0.769319076103177,0.0563847684538119,0.709181250727386,0.916653060542294,-3.7551313775,0.291608545787536,-4.22861025,-3.19272825,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.16787348891467,0.482480318625772,0.623281963865201,2.34441186282471,0.295442762625081,0.0255572373592035,0.246743665740951,0.347383539132149,-3.7551313775,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469093||NA|NA|TL-001,OCNT-2469093,,NA,NA,TL-001,OCNT-2469093,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.04631113885305,4.94966278635627e-05,-5.95941321551894,-4.78102510155306,-5.95941321551894,YES,NO,NO,UP,OCNT-2469093-TL-001_c6385.png,OCNT-2469093-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,364103.572211817,44719.3276385657,308436.221993548,487158.829911081,1.25490465085048,0.240138332175575,0.827478266925868,1.78569483559738,-4.98920327,0.157632384516061,-5.199845,-4.56714775,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.786987162707204,0.134580483838101,0.618801274432479,1.15456569129411,0.668927906901175,0.0461798049776563,0.584408285002353,0.767994741795844,-4.98920327,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469092||NA|NA|TL-001,OCNT-2469092,,NA,NA,TL-001,OCNT-2469092,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.74373844522246,4.94966278635627e-05,-5.60217766282298,-3.72723388995613,-5.60217766282298,YES,NO,NO,UP,OCNT-2469092-TL-001_c6385.png,OCNT-2469092-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,371894.058509181,79781.6676985917,300604.014273267,594541.684347426,0.784008438420982,0.0598360276152933,0.709276363056796,0.925572609621265,-4.1038001525,0.219806528117007,-4.40727725,-3.56144225,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.81026186573709,0.239004444535316,0.594269698519596,1.48339068748987,0.319949294610112,0.0264582854620781,0.273020883638304,0.375726913234304,-4.1038001525,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469058||NA|NA|TL-001,OCNT-2469058,,NA,NA,TL-001,OCNT-2469058,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.32529156298899,4.94966278635627e-05,-6.2333695958641,-5.04237565844543,-6.2333695958641,YES,NO,NO,UP,OCNT-2469058-TL-001_c6385.png,OCNT-2469058-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,364249.947784102,23499.3054786184,324768.985331092,415576.054539129,1.20543604596132,0.143236087152627,0.959655837875798,1.50774456677353,-5.24964842,0.0910808260803198,-5.405581,-5.050972,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.787385031883116,0.0711643315742669,0.667621601132791,0.944516875962955,0.726910588661421,0.0479589800520718,0.637649399721059,0.82353920973557,-5.24964842,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469048||NA|NA|TL-001,OCNT-2469048,,NA,NA,TL-001,OCNT-2469048,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.28390570876354,3.13505009320525e-05,-6.29731836572441,-4.63555750569811,-6.29731836572441,,,,,OCNT-2469048-TL-001_c6385.png,OCNT-2469048-TL-001_c6385_no-ctrls.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec50_clean is deprecated - please use ec50_estimate!,FAIL,pEC50_CI_TOO_WIDE,FAIL pEC50_CI_TOO_WIDE,6.4.1
OPA_PXR-048,Plate02,OCNT-2469116||NA|NA|TL-001,OCNT-2469116,,NA,NA,TL-001,OCNT-2469116,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.98540872847706,1.89062110070484e-05,-7.01062771168269,-5.91915563691212,-7.01062771168269,YES,YES,NO,UP,OCNT-2469116-TL-001_c6385.png,OCNT-2469116-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,456388.350248604,33525.509242172,402909.078902433,533799.265186316,1.16817738277602,0.140137051926477,0.92597476077667,1.46372002342086,-5.875130455,0.0991831244185992,-6.040072,-5.653626,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.0629634467547,0.101688599263369,0.899587576790998,1.29882827915563,0.968998815679371,0.0623711776832094,0.851488124153985,1.09941463350391,-5.875130455,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469083||NA|NA|TL-001,OCNT-2469083,,NA,NA,TL-001,OCNT-2469083,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.77062593041502,4.94966278635627e-05,-5.70034578360202,-5.1110617024497,-5.70034578360202,YES,NO,YES,UP,OCNT-2469083-TL-001_c6385.png,OCNT-2469083-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,323669.005145292,17285.6157225287,300146.694321585,367488.027005997,2.76349041074948,0.478742492483615,2.07229192421048,3.81526628408137,-5.295358575,0.036549246463828,-5.36204225,-5.23123,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.666048876209779,0.0529466683572641,0.591569269239495,0.79719713278348,0.635617936814285,0.0423758879349233,0.549779744174872,0.719299958982566,-5.295358575,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469110||NA|NA|TL-001,OCNT-2469110,,NA,NA,TL-001,OCNT-2469110,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,8,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.12352303886138,4.94966278635627e-05,-5.2237884532771,-3.97257250859595,-5.2237884532771,YES,NO,NO,UP,OCNT-2469110-TL-001_c6385.png,OCNT-2469110-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,544273.726832285,192033.975286295,313394.336150937,1030645.58824019,1.01806471839391,0.148697203844334,0.771363627767279,1.35287242693247,-3.841442055,0.277056024167151,-4.306244,-3.257967,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.32587059640922,0.575267804986583,0.633726163746677,2.76839020764885,0.314326507674048,0.0300529244046064,0.256319242452724,0.375527428828078,-3.841442055,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469080||NA|NA|TL-001,OCNT-2469080,,NA,NA,TL-001,OCNT-2469080,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,8,-7.81212113485652,-4.30535136944662,-17.9880736697844,-9.9134378833893,-6.90045519472269,4.94977420344392e-05,-6.9297770568868,-5.99112640071316,-6.9297770568868,YES,NO,YES,UP,OCNT-2469080-TL-001_c6385.png,OCNT-2469080-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,465190.122068127,17789.1664649437,431177.363532074,501031.204579414,1.33654810223644,0.101381794641123,1.15424175443962,1.55648265670121,-5.93825831,0.0545884561462404,-6.04356775,-5.8331755,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.0893209234627,0.0565334232461806,0.980491260420394,1.20079047764077,1.07805370558964,0.0561175148658429,0.970295549039374,1.18838861450058,-5.93825831,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469054||NA|NA|TL-001,OCNT-2469054,,NA,NA,TL-001,OCNT-2469054,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,8,-7.81212113485652,-4.30535136944662,-17.9880736697844,-9.9134378833893,-7.46583027039508,4.94977420344392e-05,-7.4575554141281,-6.55179607471685,-7.4575554141281,YES,NO,YES,UP,OCNT-2469054-TL-001_c6385.png,OCNT-2469054-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,426694.972479636,19000.5051969898,395926.292502402,467654.777268552,1.43864227566588,0.136511417265077,1.17669465663409,1.72403647801177,-6.5688360425,0.0571669014248439,-6.66485175,-6.43893975,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.974167113998777,0.0589874859183872,0.875666061628349,1.10404971559962,0.857391223669876,0.0928277374291477,0.6975471668301,1.0087527574601,-6.5688360425,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469097||NA|NA|TL-001,OCNT-2469097,,NA,NA,TL-001,OCNT-2469097,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,8,-7.81212113485652,-4.30535136944662,-17.9880736697844,-9.9134378833893,-5.60097181265726,4.94977420344392e-05,-5.60358596669511,-4.81739390864333,-5.60358596669511,YES,NO,NO,UP,OCNT-2469097-TL-001_c6385.png,OCNT-2469097-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,437790.404548825,42666.7263194029,373638.759879233,535276.556743169,1.65213887587209,0.194377021550154,1.29495591163171,2.05943237072046,-4.816175715,0.0914304630833383,-4.9673415,-4.6159755,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.00727840622531,0.12806716390874,0.814037933092093,1.29921808231067,0.865982814955411,0.0591721491124765,0.755839699755433,0.989563559526097,-4.816175715,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469074||NA|NA|TL-001,OCNT-2469074,,NA,NA,TL-001,OCNT-2469074,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-7.01651173959188,4.94966278635627e-05,-7.01325536017911,-6.04925016494212,-7.01325536017911,YES,NO,YES,UP,OCNT-2469074-TL-001_c6385.png,OCNT-2469074-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,431874.862430819,16325.563678044,401058.12802479,465997.89942843,1.34541713703856,0.136782117369781,1.11048522756724,1.63859957399054,-6.0564638725,0.0582453822763477,-6.168527,-5.9404495,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.98965084352445,0.0512491974767869,0.892744484278089,1.09612386219648,0.983388050834544,0.049582577855137,0.889141150340831,1.08558270164838,-6.0564638725,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469073||NA|NA|TL-001,OCNT-2469073,,NA,NA,TL-001,OCNT-2469073,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.61994505776702,4.94966278635627e-05,-6.61466035620628,-5.7480717232274,-6.61466035620628,YES,NO,YES,UP,OCNT-2469073-TL-001_c6385.png,OCNT-2469073-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,429851.877716747,17234.7375314909,396580.878458571,465087.551163419,1.49496244742145,0.121169662307398,1.27895599384114,1.75620140410732,-5.7590099725,0.0508813063993985,-5.85728325,-5.65786925,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.983609605033655,0.053999547780754,0.879830516999367,1.09433394131874,0.975696863483718,0.0522972887649589,0.87564740357451,1.08154283276534,-5.7590099725,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469056||NA|NA|TL-001,OCNT-2469056,,NA,NA,TL-001,OCNT-2469056,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-7.29335905215201,4.94966278635627e-05,-7.28428902187524,-6.39549696010154,-7.28428902187524,YES,NO,YES,UP,OCNT-2469056-TL-001_c6385.png,OCNT-2469056-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,425884.145077584,14211.0455120012,398783.011482773,453790.777918538,1.46508118298641,0.130097748266311,1.2446509865368,1.73933578945195,-6.4137779,0.0453636117070365,-6.49997325,-6.32410625,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.971744862425414,0.0453950179921438,0.885345283759497,1.06149080442327,0.969156465793956,0.0456214045359395,0.882286162896742,1.05921827190472,-6.4137779,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469109||NA|NA|TL-001,OCNT-2469109,,NA,NA,TL-001,OCNT-2469109,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.92852903448909,4.94966278635627e-05,-5.87330864278998,-4.94970028116136,-5.87330864278998,YES,NO,NO,UP,OCNT-2469109-TL-001_c6385.png,OCNT-2469109-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,379507.66448363,29497.8600915818,332779.348937114,445994.844405451,1.51735529474852,0.20075044595146,1.1741118924898,1.95532830958019,-5.071199555,0.0935719274932695,-5.224991,-4.8707545,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.833078986355402,0.0897072526194857,0.692547121523246,1.03672935289258,0.769116787562658,0.0545867922138309,0.669095635098921,0.882668921308897,-5.071199555,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469049||NA|NA|TL-001,OCNT-2469049,,NA,NA,TL-001,OCNT-2469049,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.36012094540997,3.06903811429313e-05,-6.18198652904923,-4.82408384287727,-6.18198652904923,YES,NO,NO,UP,OCNT-2469049-TL-001_c6385.png,OCNT-2469049-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,309648.691188312,9828.25853811257,294559.882971993,332697.807387514,1.3069859575047,0.293983030070896,0.787438692610892,1.82171835627179,-5.323879185,0.145978164088275,-5.50702025,-5.0256045,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.624112711933039,0.031135888474409,0.573965601262067,0.695903986051396,0.413437096122335,0.0481957419184304,0.33224337026565,0.509183436908431,-5.323879185,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469086||NA|NA|TL-001,OCNT-2469086,,NA,NA,TL-001,OCNT-2469086,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.81024220466384,4.94966278635627e-05,-5.68463417359794,-4.6385600327986,-5.68463417359794,YES,NO,NO,UP,OCNT-2469086-TL-001_c6385.png,OCNT-2469086-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,321679.687847214,19039.8940406752,297406.121099305,372253.391471565,1.54869542837969,0.192217970473618,1.21127895538635,1.96150362279494,-4.9718517725,0.0846064109912981,-5.10534025,-4.77492625,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.660086433350166,0.0579269814694088,0.584772905608187,0.808935435089062,0.596883939766972,0.0337272540632462,0.536150965821803,0.670988800229052,-4.9718517725,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469085||NA|NA|TL-001,OCNT-2469085,,NA,NA,TL-001,OCNT-2469085,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.19963372020251,4.94966278635627e-05,-6.25099278823153,-5.2394260518786,-6.25099278823153,YES,NO,NO,UP,OCNT-2469085-TL-001_c6385.png,OCNT-2469085-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,483622.49333109,34590.4194754009,426437.558997321,562107.494154259,1.23240385878786,0.135208357792805,0.997589245680761,1.52815115233786,-5.149628195,0.0882361562266761,-5.30137175,-4.95668925,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.14448749821685,0.105770118108269,0.966194172391823,1.38264309624164,1.03888380835283,0.0638775175185532,0.920100694681916,1.16865614838953,-5.149628195,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469060||NA|NA|TL-001,OCNT-2469060,,NA,NA,TL-001,OCNT-2469060,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-8.24834682056743,1.98759408774499e-05,-8.33873982840972,-6.87908142250399,-8.33873982840972,YES,YES,YES,UP,OCNT-2469060-TL-001_c6385.png,OCNT-2469060-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,495604.637974717,21316.0723308772,457067.134449895,539531.924919903,0.841610420578909,0.0640451846873232,0.730048782799856,0.975709746445102,-6.720226175,0.0786065131773306,-6.86331125,-6.5632795,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,1.18027236836853,0.0668109776218767,1.05974479937418,1.32037719403005,1.13851669625074,0.0583076863495654,1.03013624195169,1.25638504173049,-6.720226175,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469042||NA|NA|TL-001,OCNT-2469042,,NA,NA,TL-001,OCNT-2469042,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.01653473297971,2.70673177329987e-05,-5.90095162980588,-4.78022642089939,-5.90095162980588,YES,YES,NO,UP,OCNT-2469042-TL-001_c6385.png,OCNT-2469042-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,338603.872855424,47596.6752186121,298655.5207493,475496.020756038,1.40067288204897,0.198742229256553,1.04753785174323,1.81312856269642,-5.08511197,0.132159839192142,-5.25188725,-4.7367635,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.710611897670989,0.141972807412683,0.58741974042571,1.12117636218365,0.529686853182418,0.0466938105006934,0.447151494145946,0.62857336743831,-5.08511197,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate02,OCNT-2469068||NA|NA|TL-001,OCNT-2469068,,NA,NA,TL-001,OCNT-2469068,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.50106208560035,4.94966278635627e-05,-6.41150160475148,-5.53429957959381,-6.41150160475148,YES,NO,YES,UP,OCNT-2469068-TL-001_c6385.png,OCNT-2469068-TL-001_c6385_no-ctrls.png,101029.518027032,2072.73724213003,97034.2200962497,105233.705128842,341404.892616348,13873.5770089302,316466.772102296,370812.0089647,1.72091635230474,0.201512046802848,1.3615113413126,2.14907413377661,-5.7482007625,0.0520629369061468,-5.84601475,-5.62081,0.000180116194531422,0.00620088737642744,-0.0117380047218098,0.0127722673743697,0.719084202865389,0.0430971655777821,0.642675391652582,0.812267491366998,0.711015275512416,0.0400018972807612,0.635176071061846,0.790922974432543,-5.7482007625,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
