plate	channel	row	col	molecule_name	batch_name	chem_id	chem_m	compound_class	luci	corrected	luci_norm	efdr	cell_line
Plate01	Luminescence	G	12	OCNT-2318616	TL-001	OCNT-2318616||NA|NA|TL-001	1.60991708927004e-6	Library	327532	NA	0.4554156498000743	NA	c6385
Plate01	Luminescence	G	13	OCNT-2469118	TL-001	OCNT-2469118||NA|NA|TL-001	1.60991708927004e-6	Library	137835	NA	0.017839865343464895	NA	c6385
Plate01	Luminescence	G	15	OCNT-2469093	TL-001	OCNT-2469093||NA|NA|TL-001	1.60991708927004e-6	Library	141278	NA	0.025781864562662262	NA	c6385
Plate01	Luminescence	G	16	OCNT-2469092	TL-001	OCNT-2469092||NA|NA|TL-001	1.60991708927004e-6	Library	138168	NA	0.0186079994532505	NA	c6385
Plate01	Luminescence	G	17	OCNT-2469054	TL-001	OCNT-2469054||NA|NA|TL-001	1.60991708927004e-6	Library	490614	NA	0.8315983731997738	NA	c6385
Plate01	Luminescence	G	18	OCNT-2469058	TL-001	OCNT-2469058||NA|NA|TL-001	1.60991708927004e-6	Library	181374	NA	0.11827167016618899	NA	c6385
Plate01	Luminescence	G	19	OCNT-2469048	TL-001	OCNT-2469048||NA|NA|TL-001	1.60991708927004e-6	Library	174752	NA	0.10299664291393047	NA	c6385
Plate01	Luminescence	G	21	OCNT-2469116	TL-001	OCNT-2469116||NA|NA|TL-001	1.60991708927004e-6	Library	383239	NA	0.5839154902020017	NA	c6385
Plate01	Luminescence	G	22	OCNT-2469097	TL-001	OCNT-2469097||NA|NA|TL-001	1.60991708927004e-6	Library	143282	NA	0.030404509475607553	NA	c6385
Plate01	Luminescence	G	23	OCNT-2469083	TL-001	OCNT-2469083||NA|NA|TL-001	1.60991708927004e-6	Library	142790	NA	0.029269608628717046	NA	c6385
Plate01	Luminescence	G	24	OCNT-2469110	TL-001	OCNT-2469110||NA|NA|TL-001	1.60991708927004e-6	Library	114201	NA	-0.03667689606998681	NA	c6385
Plate01	Luminescence	G	27	OCNT-2469074	TL-001	OCNT-2469074||NA|NA|TL-001	4.0247927231751e-7	Library	232355	NA	0.2358700036526567	NA	c6385
Plate01	Luminescence	G	28	OCNT-2469073	TL-001	OCNT-2469073||NA|NA|TL-001	4.0247927231751e-7	Library	183828	NA	0.12393233414641297	NA	c6385
Plate01	Luminescence	G	29	OCNT-2469056	TL-001	OCNT-2469056||NA|NA|TL-001	4.0247927231751e-7	Library	317963	NA	0.4333427510116629	NA	c6385
Plate01	Luminescence	G	30	OCNT-2469109	TL-001	OCNT-2469109||NA|NA|TL-001	4.0247927231751e-7	Library	125787	NA	-0.00995136515113084	NA	c6385
Plate01	Luminescence	G	31	OCNT-2469049	TL-001	OCNT-2469049||NA|NA|TL-001	4.0247927231751e-7	Library	137201	NA	0.01637741181312175	NA	c6385
Plate01	Luminescence	G	32	OCNT-2469086	TL-001	OCNT-2469086||NA|NA|TL-001	4.0247927231751e-7	Library	105956	NA	-0.05569571209156217	NA	c6385
Plate01	Luminescence	G	33	OCNT-2469085	TL-001	OCNT-2469085||NA|NA|TL-001	4.0247927231751e-7	Library	146957	NA	0.038881665191713134	NA	c6385
Plate01	Luminescence	G	35	OCNT-2469060	TL-001	OCNT-2469060||NA|NA|TL-001	4.0247927231751e-7	Library	434246	NA	0.7015737981234673	NA	c6385
