plate	channel	row	col	molecule_name	batch_name	chem_id	chem_m	compound_class	luci	corrected	luci_norm	efdr	cell_line
Plate01	Luminescence	H	11	OCNT-2434322	ZZ-001	OCNT-2434322||NA|NA|ZZ-001	4.201664979775985e-6	Library	122444	NA	0.040942992356328874	NA	c6385
Plate01	Luminescence	H	12	OCNT-2434117	ZZ-001	OCNT-2434117||NA|NA|ZZ-001	4.201664979775985e-6	Library	113202	NA	0.018637873520949484	NA	c6385
Plate01	Luminescence	H	15	OCNT-2434400	ZZ-001	OCNT-2434400||NA|NA|ZZ-001	4.201664979775985e-6	Library	124289	NA	0.045395810388278425	NA	c6385
Plate01	Luminescence	H	16	OCNT-2434399	ZZ-001	OCNT-2434399||NA|NA|ZZ-001	4.201664979775985e-6	Library	156288	NA	0.12262384518738148	NA	c6385
Plate01	Luminescence	H	17	OCNT-2434136	ZZ-001	OCNT-2434136||NA|NA|ZZ-001	4.201664979775985e-6	Library	108295	NA	0.006795066972019549	NA	c6385
Plate01	Luminescence	H	18	OCNT-2434156	ZZ-001	OCNT-2434156||NA|NA|ZZ-001	4.201664979775985e-6	Library	120392	NA	0.03599058986225872	NA	c6385
Plate01	Luminescence	H	19	OCNT-2434114	ZZ-001	OCNT-2434114||NA|NA|ZZ-001	4.201664979775985e-6	Library	164022	NA	0.14128947914895135	NA	c6385
Plate01	Luminescence	H	22	OCNT-2434412	ZZ-001	OCNT-2434412||NA|NA|ZZ-001	4.201664979775985e-6	Library	121847	NA	0.03950216180615369	NA	c6385
Plate01	Luminescence	H	23	OCNT-2434340	ZZ-001	OCNT-2434340||NA|NA|ZZ-001	4.201664979775985e-6	Library	127924	NA	0.05416870661924611	NA	c6385
Plate01	Luminescence	H	27	OCNT-2434263	ZZ-001	OCNT-2434263||NA|NA|ZZ-001	1.527878174464096e-6	Library	92416	NA	-0.0315281295208382	NA	c6385
Plate01	Luminescence	H	28	OCNT-2434255	ZZ-001	OCNT-2434255||NA|NA|ZZ-001	1.527878174464096e-6	Library	91549	NA	-0.0336205919781283	NA	c6385
Plate01	Luminescence	H	29	OCNT-2434148	ZZ-001	OCNT-2434148||NA|NA|ZZ-001	1.527878174464096e-6	Library	109693	NA	0.010169072179968264	NA	c6385
Plate01	Luminescence	H	31	OCNT-2434116	ZZ-001	OCNT-2434116||NA|NA|ZZ-001	1.527878174464096e-6	Library	95714	NA	-0.023568566448009656	NA	c6385
Plate01	Luminescence	H	32	OCNT-2434373	ZZ-001	OCNT-2434373||NA|NA|ZZ-001	1.527878174464096e-6	Library	180035	NA	0.17993607814385867	NA	c6385
