Molecule Name,Structure (CXSMILES),Batch Name,Barcode,Run Date,experiment_name,plate,chem_id,cell_line,frag_id,core_id,lib_plate_id,lib_well,batch,protein_reporter,reporter,gene_symbol,drc_curve,drc_curve File Name,drc_curve_no_ctrls,drc_curve_no_ctrls File Name,direction,ec50_estimate (log10([M])),ec50_std_error (log10([M])),ec50_ci_upper (log10([M])),ec50_ci_lower (log10([M])),slope_estimate (arb. units),slope_std_error (arb. units),slope_ci_upper (arb. units),slope_ci_lower (arb. units),emax_estimate (raw),emax_std_error (raw),emax_ci_upper (raw),emax_ci_lower (raw),emin_estimate (raw),emin_std_error (raw),emin_ci_upper (raw),emin_ci_lower (raw),emax_vs_pos_ctrl_estimate (linear),emax_vs_pos_ctrl_ci_upper (linear),emax_vs_pos_ctrl_ci_lower (linear),max_dose_activity_vs_pos_ctrl_estimate (linear),max_dose_activity_vs_pos_ctrl_ci_upper (linear),max_dose_activity_vs_pos_ctrl_ci_lower (linear),emin_vs_pos_ctrl_estimate (linear),emin_vs_pos_ctrl_ci_upper (linear),emin_vs_pos_ctrl_ci_lower (linear),pseudoyield,product_peak_area,qc_flag,version,ec05,conc_at_05_activity,conc_at_pos_ctrl_ec05_activity,ec50_clean (log10([M])),EC50 [uM],ec50_group,analysis_id,activity_status,saturation_status,rollover_status
OCNT-2434263,COC1=CC(OC)=C2C=C(CCCNC(=O)CN3N=CC(=O)C4=CC=CC=C43)NC2=C1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434263||NA|NA|ZZ-001,c6385,OCNT-2434263,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376121,OCNT-2434263-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376122,OCNT-2434263-ZZ-001_c6385_no-ctrls.png,UP,-3.80,0.240,-3.29,-4.19,1.15,0.144,1.45,0.897,569E+03,200E+03,1.07E+06,329E+03,105E+03,798,107E+03,104E+03,1.12,2.33,0.538,0.223,0.270,0.183,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-4.93,-4.95,-4.95,-3.80,158,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
OCNT-2434255,CC1CCC(NC(=O)CN2N=CC(=O)C3=CC=CC=C32)C(N2CCC3=CC=CC=C3C2)C1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434255||NA|NA|ZZ-001,c6385,OCNT-2434255,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376123,OCNT-2434255-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376124,OCNT-2434255-ZZ-001_c6385_no-ctrls.png,UP,-4.62,0.127,-4.25,-4.77,1.49,0.194,1.90,1.12,357E+03,51.6E+03,507E+03,317E+03,105E+03,798,107E+03,104E+03,0.609,0.965,0.493,0.443,0.510,0.385,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-5.49,-5.33,-5.33,-4.62,24.3,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
OCNT-2434148,CCC1OC2=CC(C(C)NC(=O)CN3N=CC(=O)C4=CC=CC=C43)=CC=C2NC1=O,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434148||NA|NA|ZZ-001,c6385,OCNT-2434148,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376125,OCNT-2434148-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376126,OCNT-2434148-ZZ-001_c6385_no-ctrls.png,UP,-4.06,0.214,-3.54,-4.36,0.764,0.0479,0.883,0.709,387E+03,81.9E+03,624E+03,317E+03,105E+03,798,107E+03,104E+03,0.682,1.25,0.497,0.260,0.304,0.221,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-5.74,-5.49,-5.49,-4.06,87.1,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
OCNT-2434116,O=C(CN1N=CC(=O)C2=CC=CC=C21)NCC1=NOC2=C1CC(F)(F)CC2,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434116||NA|NA|ZZ-001,c6385,OCNT-2434116,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376127,OCNT-2434116-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376128,OCNT-2434116-ZZ-001_c6385_no-ctrls.png,FLAT,-1.76,0.536,-1.04,-2.95,1.74,0.686,3.52,0.896,623E+03,215E+03,1.16E+06,339E+03,105E+03,798,107E+03,104E+03,1.25,2.58,0.564,657E-06,5.58E-03,-3.47E-03,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-2.59,-2.70,-2.70,-1.76,17.4E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,NO,NO,NO
OCNT-2434373,O=C(CN1N=CC(=O)C2=CC=CC=C21)NCC1=NC=CC(C(F)(F)F)=N1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434373||NA|NA|ZZ-001,c6385,OCNT-2434373,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376129,OCNT-2434373-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376130,OCNT-2434373-ZZ-001_c6385_no-ctrls.png,UP,-5.29,0.182,-4.86,-5.59,0.907,0.150,1.29,0.716,351E+03,40.5E+03,468E+03,316E+03,105E+03,798,107E+03,104E+03,0.593,0.883,0.489,0.354,0.420,0.298,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-6.73,-6.45,-6.45,-5.29,5.16,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,YES
OCNT-2434369,COCC(NC(=O)CN1N=CC(=O)C2=CC=CC=C21)C1=CC2=CC=CC=C2S1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434369||NA|NA|ZZ-001,c6385,OCNT-2434369,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376131,OCNT-2434369-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376132,OCNT-2434369-ZZ-001_c6385_no-ctrls.png,UP,-4.95,0.246,-4.34,-5.27,1.04,0.167,1.41,0.766,406E+03,117E+03,737E+03,317E+03,105E+03,798,107E+03,104E+03,0.727,1.52,0.498,0.336,0.394,0.285,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-6.21,-6.05,-6.05,-4.95,11.2,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,YES
OCNT-2434170,O=C(CN1N=CC(=O)C2=CC=CC=C21)N[C@@H](CC1=CC=CC=C1)C(=O)NCC1=CC=CS1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434170||NA|NA|ZZ-001,c6385,OCNT-2434170,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376133,OCNT-2434170-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376134,OCNT-2434170-ZZ-001_c6385_no-ctrls.png,UP,-4.37,0.261,-3.74,-4.71,0.994,0.130,1.27,0.772,416E+03,108E+03,722E+03,318E+03,105E+03,798,107E+03,104E+03,0.752,1.48,0.499,0.384,0.449,0.329,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-5.68,-5.54,-5.54,-4.37,42.3,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
OCNT-2434060,CCC(NC(=O)CN1N=CC(=O)C2=CC=CC=C21)C1=CC=CC2=C1NC=C2,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434060||NA|NA|ZZ-001,c6385,OCNT-2434060,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376135,OCNT-2434060-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376136,OCNT-2434060-ZZ-001_c6385_no-ctrls.png,UP,-4.77,0.118,-4.47,-4.92,1.36,0.154,1.67,1.05,348E+03,70.7E+03,528E+03,315E+03,105E+03,798,107E+03,104E+03,0.587,1.08,0.484,0.437,0.499,0.365,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-5.73,-5.53,-5.53,-4.77,17.0,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
OCNT-2434230,O=C(CN1N=CC(=O)C2=CC=CC=C21)NCCCCC(F)(F)F,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434230||NA|NA|ZZ-001,c6385,OCNT-2434230,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376137,OCNT-2434230-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376138,OCNT-2434230-ZZ-001_c6385_no-ctrls.png,FLAT,-1.74,0.537,-1.03,-2.94,1.81,0.697,3.59,0.937,626E+03,217E+03,1.15E+06,344E+03,105E+03,798,107E+03,104E+03,1.26,2.56,0.571,515E-06,4.98E-03,-3.50E-03,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-2.54,-2.66,-2.66,-1.74,18.0E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,NO,NO,NO
OCNT-2434014,O=C(CN1N=CC(=O)C2=CC=CC=C21)NCC1=CN=C(N2C=CC=N2)S1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434014||NA|NA|ZZ-001,c6385,OCNT-2434014,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376141,OCNT-2434014-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376142,OCNT-2434014-ZZ-001_c6385_no-ctrls.png,FLAT,-1.77,0.558,-1.03,-3.00,1.85,0.749,3.83,0.937,627E+03,209E+03,1.15E+06,350E+03,105E+03,798,107E+03,104E+03,1.26,2.55,0.587,504E-06,4.89E-03,-3.54E-03,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-2.56,-2.68,-2.68,-1.77,16.9E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,NO,NO,NO
OCNT-2434119,O=C(CN1N=CC(=O)C2=CC=CC=C21)NC(C1=CN=CC(Br)=C1)C1CC1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434119||NA|NA|ZZ-001,c6385,OCNT-2434119,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376143,OCNT-2434119-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376144,OCNT-2434119-ZZ-001_c6385_no-ctrls.png,UP,-4.38,0.115,-4.12,-4.57,0.729,0.0211,0.786,0.708,340E+03,24.7E+03,409E+03,316E+03,105E+03,798,107E+03,104E+03,0.567,0.738,0.487,0.302,0.345,0.262,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-6.14,-5.77,-5.77,-4.38,41.4,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
OCNT-2434338,O=C(CN1N=CC(=O)C2=CC=CC=C21)NCC1=CC2=NSN=C2C=C1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434338||NA|NA|ZZ-001,c6385,OCNT-2434338,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376145,OCNT-2434338-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376146,OCNT-2434338-ZZ-001_c6385_no-ctrls.png,FLAT,-1.75,0.536,-1.03,-2.95,1.79,0.669,3.59,0.964,622E+03,212E+03,1.13E+06,341E+03,105E+03,798,107E+03,104E+03,1.25,2.52,0.570,493E-06,4.84E-03,-3.52E-03,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-2.55,-2.67,-2.67,-1.75,17.6E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,NO,NO,NO
OCNT-2434027,O=C(CN1N=CC(=O)C2=CC=CC=C21)NC1(C2=NC3=CC(Cl)=CC=C3O2)CCC1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434027||NA|NA|ZZ-001,c6385,OCNT-2434027,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376149,OCNT-2434027-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376150,OCNT-2434027-ZZ-001_c6385_no-ctrls.png,UP,-5.30,0.103,-5.03,-5.44,1.65,0.283,2.23,1.14,351E+03,34.8E+03,446E+03,317E+03,105E+03,798,107E+03,104E+03,0.595,0.838,0.494,0.505,0.597,0.428,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-6.10,-5.95,-5.95,-5.30,4.99,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,YES
OCNT-2434385,O=C(CN1N=CC(=O)C2=CC=CC=C21)NCC(O)COC1=CC=C(I)C=C1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434385||NA|NA|ZZ-001,c6385,OCNT-2434385,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376153,OCNT-2434385-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376154,OCNT-2434385-ZZ-001_c6385_no-ctrls.png,FLAT,-1.74,0.536,-1.03,-2.94,1.84,0.699,3.55,0.957,619E+03,207E+03,1.13E+06,337E+03,105E+03,798,107E+03,104E+03,1.24,2.48,0.560,419E-06,4.74E-03,-3.51E-03,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-2.53,-2.65,-2.65,-1.74,18.1E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,NO,NO,NO
OCNT-2434088,CC1=C(CNC(=O)CN2N=CC(=O)C3=CC=CC=C32)SCCO1,ZZ-001,,2026-04-22,OPA_PXR-045,Plate01,OCNT-2434088||NA|NA|ZZ-001,c6385,OCNT-2434088,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376155,OCNT-2434088-ZZ-001_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376156,OCNT-2434088-ZZ-001_c6385_no-ctrls.png,UP,-3.07,0.213,-2.50,-3.29,1.16,0.190,1.53,0.785,785E+03,246E+03,1.38E+06,421E+03,105E+03,798,107E+03,104E+03,1.64,3.09,0.763,0.0612,0.0890,0.0355,32.3E-06,3.97E-03,-3.79E-03,,,PASS,6.4.1,-4.21,-4.37,-4.37,-3.07,846,ec50_clean is deprecated - please use ec50_estimate!,OEA-55548,YES,NO,NO
